player_id,player_name,team,position,role,age,projected_games,minutes,points,rebounds,assists,steals,blocks,turnovers,fg_pct,three_pt_pct,ft_pct,fta,fantasy_points,consistency,offense_projection_raw,offense_recent_blend,offense_baseline_score,offense_trend,offense_availability_factor,offense_history_seasons,offense_baseline_sample_size,offense_age_band,defense_projection_raw,defense_recent_blend,defense_baseline_score,defense_trend,defense_availability_factor,defense_history_seasons,defense_baseline_sample_size,defense_age_band,offense_projection_z,defense_projection_z,advanced_projection_raw,advanced_projection_z,offense_projection_band,defense_projection_band,advanced_projection_band,offense_wins_component,defense_wins_component,strict_wins,strict_wins_gap_from_baseline
1630643,Jay Huff,IND,C,Rotation,28,65,17.60043458068126,7.359946062049808,4.241891293415329,1.0222108200467828,0.4234768959575665,1.1379686252952068,0.8267113556726136,0.5128808808481742,0.3456845205263898,0.730039168496562,1.3301495836143609,17.841157052304084,61,0.0066,0.144,0.0276,-0.9347,0.9429,9,901,28-31,0.5565,0.6792,0.1167,0.4134,1.15,7,212,28-31,-0.3935586428504774,0.7358033788413306,0.254055,0.281808682241737,below,above,average,0.015,1.017,7.032,1.032
1631104,Blake Wesley,POR,G,Bench,23,35,11.986530801565117,4.246487362491345,1.3257433782086885,1.7538587890800914,0.5019240250014706,0.125937200088853,0.8366139214279069,0.4299477808568234,0.3036430406295523,0.642989366372299,1.1023797552023455,9.515137353804972,65,-0.1107,0.253,-0.9598,-0.4388,0.9274,12,534,21-23,0.6997,0.4297,0.3161,2.5574,1.15,21,124,21-23,-0.5624035115786234,0.9041365001865234,0.25398,0.3166031718032573,below,above,average,-0.247,1.278,7.031,1.031
1641757,Jordan Miller,LAC,G,Rotation,26,49,19.930499858883135,8.265046138249538,2.535485658094308,2.1602748013127058,0.7148835801104398,0.2016103532674639,1.0786992159388251,0.4648077293952916,0.3420812828623654,0.7884320189842935,1.910478486777932,16.21882371412665,56,0.2914,0.778,0.0582,-1.8571,0.8711,6,1309,24-27,0.2067,0.2425,0.0744,0.119,1.15,10,913,24-27,0.1943489332860783,0.1984392140049447,0.253285,0.3147676039997596,average,average,average,0.651,0.378,7.029,1.029
1641871,Duop Reath,POR,C,Bench,29,40,10.992192217697186,4.204783995327864,2.5095445859170558,0.5092525582074349,0.2627218305299897,0.3927919534876435,0.4826972074328953,0.4650299988811907,0.3696978665190896,0.6923998210595,0.7689649014423909,9.463960480359486,72,-0.5125,-0.3306,-1.1459,-0.5223,0.9258,9,320,28-31,1.1839,1.6087,0.3077,-0.2805,1.15,13,21,28-31,-1.3199470243432696,1.6770747665296193,0.25088,0.2728080994070139,poor,elite,average,-1.145,2.163,7.018,1.018
1642274,Yves Missi,NOP,C,Rotation,21,64,22.17087142386022,7.864694679724035,6.6003691753909255,1.272915812283533,0.4689901158861909,1.2456753522995296,1.0621793103241548,0.542420800386933,0.3209049164457139,0.632541944421895,2.1378164790826597,21.77632850285145,67,-0.1464,-0.1199,-0.2397,-0.0187,1.0479,6,907,21-23,0.7361,0.9458,0.0268,0.6457,1.15,8,157,21-23,-0.6666031860375266,1.0052524404110097,0.250725,0.2723687008749251,below,above,average,-0.327,1.345,7.018,1.018
1631166,Drew Timme,LAL,F,Bench,25,28,10.679368720127474,3.941616882296862,1.9883211981987032,0.754878952223924,0.3253602619082001,0.2160863124868124,0.5271967623230064,0.4892532600304747,0.3627568446910001,0.6918353989104806,0.7118603425440855,8.557063709333223,60,0.3931,0.8357,-0.8032,1.632,0.7774,3,637,24-27,0.067,-0.0596,0.2252,0.2651,1.15,5,98,24-27,0.4879537634839541,0.0679206083437065,0.246355,0.4364303251370697,above,average,above,0.878,0.122,7.0,1.0
1630230,Naji Marshall,DAL,F,Starter,28,71,29.44218172973018,14.528683108998267,5.4148583541705175,2.914354489604833,1.025516203271772,0.3193333921768799,1.6792191219906711,0.4893918756581377,0.3275875694053178,0.7771540595587357,3.466231188215247,27.753374532765424,60,0.6868,1.1073,0.173,1.528,0.75,18,4542,28-31,-0.2938,-0.4457,-0.0316,-0.0666,1.0359,23,1195,28-31,1.0464272504899408,-0.4353601109183677,0.24553,0.4342220626944921,above,below,above,1.534,-0.537,6.997,0.997
1630314,Brandon Williams,DAL,G,Rotation,26,51,19.46446180796028,9.331932097095272,2.366973016022738,2.736903520722874,0.7476799638155541,0.223942380155418,1.3262406459592972,0.4542262146613436,0.3258419748292037,0.7930407102514571,2.4370686095015346,17.86628138336049,63,0.3828,0.913,0.0582,-1.7135,0.8766,12,1309,24-27,0.0736,0.0155,0.0744,0.3239,1.15,17,913,24-27,0.366363788945451,0.0079152610824942,0.24366,0.2893469707498824,above,average,average,0.855,0.134,6.989,0.989
1641731,Bilal Coulibaly,WAS,G,Rotation,21,58,25.413147668497587,10.157725610192022,3.733575720149145,2.5199108546018616,1.047001744050767,0.599609657715532,1.4779383406004347,0.4263391032634125,0.3257092076719778,0.7530830095535467,2.424632324404146,21.87977862097225,70,0.1096,0.2647,-0.2397,-0.102,1.0751,9,907,21-23,0.3966,0.5214,0.1139,-0.0209,1.15,11,799,21-23,-0.1477987774237022,0.4702686554773216,0.23875,0.2763791464115034,average,above,average,0.245,0.725,6.97,0.97
1628418,Thomas Bryant,CLE,C,Bench,28,54,12.242400168424409,5.097078791170732,3.3473285196465405,0.5811924175465883,0.3038953035725467,0.4723119264626501,0.5288013434054237,0.5080951530037772,0.336597474550795,0.7626249541106623,1.092363231360021,11.78548198776663,66,0.4019,0.8355,-1.1459,0.9558,1.141,24,320,28-31,0.038,-0.3271,0.3077,1.3703,1.15,32,21,28-31,0.311895657292271,-0.0420882604898421,0.238145,0.2367065490447475,average,average,average,0.898,0.069,6.967,0.967
1630574,Ariel Hukporti,NYK,C,Bench,24,43,10.408302167453876,2.9963902583761737,2.906265172306895,0.4960054000696843,0.1977963065293087,0.5481586876351309,0.6792066690141955,0.5365330525771627,0.2808679802085443,0.6541592902505406,0.8760577801803273,8.786574878728096,48,-0.4525,-0.404,-0.8032,-0.1815,0.9396,6,637,24-27,1.0817,1.4107,0.1835,0.392,1.15,11,34,24-27,-1.212870732897368,1.52374684842037,0.23789,0.2359836675887304,below,elite,average,-1.011,1.976,6.965,0.965
1631157,Ryan Rollins,MIL,G,Starter,23,61,26.68169688265662,13.82616019186457,3.5863654363609774,4.123748790129234,1.1665747791303438,0.3464944272334633,1.9894569101452264,0.4616771438824918,0.388349820319769,0.8040317140899526,2.5564110703668472,26.865172609637792,62,0.1514,0.4781,0.1015,-1.3424,0.75,6,4716,21-23,0.342,0.9909,-0.1079,-2.1125,0.9745,5,1613,21-23,-0.0691311519689781,0.3921123231740474,0.23717,0.2722062009013937,average,above,average,0.338,0.625,6.963,0.963
1643016,Bez Mbeng,UTA,G,Starter,22,33,32.3712538933371,15.023496547634,4.295819263905733,4.681131268889644,1.4109379127537958,0.3485759276448224,2.0663605125264706,0.4584056110222437,0.3444784054801421,0.7888538622067734,3.2413407169742783,30.41235757632473,44,0.501,0.7955,0.1015,1.2558,0.75,3,4716,21-23,-0.0867,-0.2446,-0.1079,0.6455,0.7567,2,1613,21-23,0.5888162609250774,-0.2215437145258364,0.236535,0.2705290993830901,above,average,average,1.119,-0.158,6.961,0.961
1642266,Ja'Kobe Walter,TOR,G,Rotation,21,65,20.98117668963435,8.310041150522354,2.750536598695903,1.8155205978983773,0.8643717933234187,0.2284596415556061,0.958138281918092,0.4277268481406722,0.3712265713695907,0.7888933976234287,1.5409155114148985,16.654321988523986,65,0.1277,0.4349,-0.2397,-0.9855,1.028,6,907,21-23,0.3651,0.5421,0.1139,-0.4202,1.15,8,799,21-23,-0.1137345664014413,0.4251784637638941,0.23453,0.265233684352856,average,above,average,0.285,0.667,6.952,0.952
1627747,Caris LeVert,DET,G,Rotation,31,59,22.23659967853967,9.271282439546786,2.621584928858185,3.002956106422537,0.8561343833921682,0.4422318050626738,1.2697678703291235,0.431885934885153,0.3514189349678939,0.7415141787062973,1.7781909365932629,19.546949208845817,78,-0.0162,-0.0411,0.0276,0.0361,1.0005,30,901,28-31,0.5409,0.6719,0.1577,0.1986,1.15,34,441,28-31,-0.3845544540314602,0.6768246765645464,0.234495,0.2651412456864928,below,above,average,-0.036,0.988,6.952,0.952
1631107,Nikola Jović,MIA,F,Rotation,22,51,20.67611892631671,8.45286723411867,4.0048901111392645,1.8533447443409128,0.657936360764425,0.4224246154127429,1.1678059840952266,0.4357215321120448,0.3322659974369281,0.725393699293151,1.8661102207395184,18.112029428433438,53,-0.0636,0.0279,-0.2397,-0.2839,0.906,12,907,21-23,0.5982,0.7201,0.0826,0.6332,1.15,11,653,21-23,-0.3804658535253551,0.8088926650843214,0.2342099999999999,0.4039220253005772,below,above,above,-0.142,1.093,6.951,0.951
1630591,Jalen Suggs,ORL,G,Rotation,24,54,25.155134079094708,11.827762330061708,3.2881819283782683,3.5818463247405417,1.2811702592789331,0.5383235104838945,1.9948076551515397,0.4319440052552917,0.3442429638731757,0.8254355628062535,2.072636720511092,24.61002378536338,72,0.745,0.8572,0.0582,1.4817,1.0349,15,1309,24-27,-0.3902,-0.5127,0.0744,-0.5399,1.15,14,913,24-27,1.0480244095124618,-0.6559841330980658,0.23416,0.2642564755941594,above,below,average,1.664,-0.713,6.951,0.951
1630583,Santi Aldama,MEM,F,Rotation,25,50,24.477855092674123,10.902258107002536,5.522533782254872,2.1351074580393608,0.7457172571322095,0.6040536382253618,1.1063279553151113,0.4716304261040474,0.3539565828155907,0.6856635971294831,1.9360921693631343,23.674944563525024,71,0.9957,1.2094,0.0582,2.091,0.9861,15,1309,24-27,-0.7083,-0.9412,0.1733,-1.0321,1.15,16,714,24-27,1.6338036894962376,-1.0135470791393486,0.2289,0.3897088452156227,elite,below,above,2.224,-1.294,6.93,0.93
1631246,Vince Williams Jr.,UTA,G,Rotation,25,44,21.5248423103676,8.233929491258849,3.427832317558692,2.982419560502924,0.7399191415167614,0.3276168893265588,1.41231726364563,0.4080315008083875,0.3343090349183881,0.7937393169619402,1.507977935388996,18.611248441967994,62,-0.0636,-0.0896,0.0582,-0.2963,0.8674,12,1309,24-27,0.5841,0.7292,0.0744,0.4806,1.15,12,913,24-27,-0.4737612828963866,0.7386626537715324,0.2278649999999999,0.2476307211725512,below,above,average,-0.142,1.067,6.925,0.925
1642450,Daniss Jenkins,DET,G,Rotation,24,51,20.939365275760228,8.99557690899435,2.5156856547643787,3.1677554514070216,0.8453814319563886,0.2325641330531657,1.4156527458455106,0.4216625994570292,0.364159783072409,0.8112938024749591,1.9317075343871104,18.58421682100529,52,0.5883,0.8189,0.0582,0.9874,0.9112,3,1309,24-27,-0.217,-0.4061,0.0744,0.3263,1.15,5,913,24-27,0.753114914087695,-0.4080596504070933,0.225915,0.242480566903745,above,below,average,1.314,-0.396,6.918,0.918
1628963,Marvin Bagley III,DAL,F,Rotation,27,54,19.07223160730793,8.913793945903597,4.815103549243839,1.202731058291955,0.4950945899573383,0.5205277169960059,0.9289003937575228,0.5382246209238021,0.3683283553524602,0.7105320521245373,1.9892207270975344,18.61398131953665,61,0.2267,0.6313,0.0582,-1.7073,0.892,21,1309,24-27,0.2221,0.252,0.1733,-0.1002,1.15,26,714,24-27,0.1715424994805622,0.2842699419289275,0.22463,0.3782794141491901,average,average,above,0.506,0.406,6.912,0.912
203999,Nikola Jokić,DEN,C,Starter,31,66,34.06551225282451,22.97421163804941,11.367837596846952,7.157294539553496,1.21198308890017,1.032462352314724,2.8542753667783893,0.5574240072205434,0.3829339006584444,0.7865318263118236,5.768109282251302,51.23061952046229,71,2.3043,3.7384,0.173,5.9921,0.75,33,4542,28-31,-2.3211,-3.1694,0.0295,-4.2049,1.0034,27,436,28-31,3.706927938070325,-3.5813826989588287,0.2228700000000001,0.1934045324147029,elite,poor,average,5.146,-4.241,6.905,0.905
1630567,Scottie Barnes,TOR,F,Starter,24,72,33.5502171177448,18.132913253346103,7.298360628432352,4.696984960646342,1.2750568231957131,1.0970089471904576,2.4444622689228943,0.4758913539493772,0.3216901194283872,0.7796974828837528,4.192423430241208,38.608158490670064,68,1.0134,1.626,0.1699,2.5178,0.75,15,6780,24-27,-0.7527,-0.8804,-0.0596,-1.7318,1.0465,8,1588,24-27,1.6674604164965985,-1.075480737496433,0.2186550000000001,0.3622862407014307,elite,below,above,2.263,-1.375,6.888,0.888
1630228,Jonathan Kuminga,ATL,F,Rotation,23,46,22.81916958041394,11.352255974771714,4.766198257812096,1.8200913081338543,0.681685959387555,0.438704253734868,1.403929217184659,0.4713269156514376,0.3296875208346123,0.7089082178599662,3.020008242438045,21.75907226852962,68,0.2718,0.4763,-0.2397,0.4725,0.9155,15,907,21-23,0.1454,0.0984,0.0826,0.4261,1.15,20,653,21-23,0.2573006004814815,0.1772809420192792,0.21492,0.3522888343704877,average,average,above,0.607,0.266,6.873,0.873
1630192,Zeke Nnaji,DEN,F,Bench,25,48,11.452417122611411,3.706099395591514,2.304282261544097,0.5701795866708044,0.3547839479323157,0.458559959739363,0.4807387826109096,0.4633631214380237,0.3073955853385599,0.7071453486937281,0.8792357489087586,9.285800429854762,49,-0.3786,-0.302,-0.8032,0.3368,1.0418,18,637,24-27,0.9363,1.1159,0.2252,0.7708,1.15,31,98,24-27,-0.9794415035317762,1.2805091040602288,0.213105,0.3474306569968167,below,elite,average,-0.845,1.711,6.866,0.866
1630552,Jalen Johnson,ATL,F,Starter,24,63,34.35170371522193,18.86553115991441,8.505197578002457,4.786114688381511,1.2296620612975493,0.7309059584806795,2.5611306387993817,0.4850485021143591,0.3451548118326007,0.7698877145267214,4.27689387582527,39.57151370662493,66,1.299,2.177,0.1699,2.7449,0.75,15,6780,24-27,-1.1171,-1.4513,-0.0596,-2.5343,0.9781,14,1588,24-27,2.21053167250242,-1.583783104733406,0.211755,0.3438171366362352,elite,poor,average,2.901,-2.041,6.86,0.86
1630264,Anthony Gill,WAS,F,Rotation,33,54,16.754321843079826,5.898942003397466,3.0095585491289656,1.2172645211926036,0.495664568188246,0.3019410161326485,0.7210375839397252,0.4991828311775156,0.3523251023391098,0.7448100572656555,1.1478491162254876,13.00808821316409,46,0.6194,0.8157,-0.0177,1.9417,0.8604,18,610,32+,-0.2868,-0.4516,0.0742,-0.0063,1.15,30,283,32+,0.9182654764885668,-0.4255957954116202,0.2116099999999999,0.343429017782691,above,below,average,1.383,-0.524,6.859,0.859
1629630,Ja Morant,MEM,G,Starter,26,38,31.12001793476565,18.87743986052176,3.947141685451081,6.224337739199195,1.1576663126143716,0.308385632629641,2.8681059391213704,0.4386282888843701,0.3196768556357289,0.8470037173035799,4.852349378893987,34.48056638847252,67,0.9671,1.6243,0.1699,1.9125,0.75,18,6780,24-27,-0.7125,-0.5287,-0.0093,-5.8183,0.79,12,2254,24-27,1.4660167447635193,-1.1173355232325948,0.21128,0.2038279988401655,elite,below,average,2.16,-1.302,6.858,0.858
1629006,Josh Okogie,HOU,G,Rotation,27,63,18.775108972102025,6.708891020641133,2.6119793931383546,1.5778559180267648,0.8756388858874578,0.2729652961327784,0.8468061049898423,0.4305626865120021,0.3620311103599422,0.7438426873241452,1.4990471076414331,14.809056610518171,60,-0.1071,-0.2,0.0582,0.0379,0.9591,24,1309,24-27,0.5913,0.7803,0.0744,0.2369,1.15,37,913,24-27,-0.5556283093863505,0.7489689833060302,0.20718,0.1929994693519058,below,above,average,-0.239,1.08,6.841,0.841
1628368,De'Aaron Fox,SAS,G,Starter,28,69,33.48464043973139,19.9624357013479,4.164681857681585,5.613533521121559,1.3568997055357532,0.3227076162023793,2.36275756512083,0.4651892649546232,0.3453378266711834,0.7945740688288353,4.153897151449366,36.0564186123417,73,0.3405,1.0381,0.173,-2.6401,0.75,27,4542,28-31,0.0407,0.0511,-0.0817,0.3365,1.0219,18,1495,28-31,0.2867551631862447,-0.0391789391515299,0.20559,0.1888001127942638,average,average,average,0.76,0.074,6.834,0.834
1641890,Tyler Smith,DAL,F,Bench,21,23,11.053010352003843,4.136830929119604,2.247481474983388,0.5613509646792346,0.3648566717801872,0.2369245583638739,0.5117270471805777,0.4517869331986124,0.3212563416126484,0.7088426965941175,0.764700017322081,8.969451789370128,52,-0.0419,0.1822,-0.9598,0.657,0.75,3,534,21-23,0.5047,0.792,-0.1162,0.0884,1.1235,6,106,21-23,-0.3392030865249128,0.6784693079584793,0.20407,0.3232468373984052,average,above,average,-0.094,0.922,6.828,0.828
1630570,Trendon Watford,PHI,G,Rotation,25,53,19.21194594325412,8.212883275776171,3.047869836722558,2.409402807352336,0.5859831284923585,0.2995764138614476,1.3017613226673088,0.4660241666436452,0.3394451942392026,0.7833448169468429,1.780765546876538,16.839348595265854,51,0.5015,0.6295,0.0582,1.4162,0.8871,15,1309,24-27,-0.1603,-0.2351,0.0744,-0.2065,1.15,22,913,24-27,0.5897572612295597,-0.326897305322924,0.2036899999999999,0.1837820137631191,above,average,average,1.12,-0.293,6.827,0.827
1629004,Svi Mykhailiuk,UTA,G,Rotation,28,50,20.73567733249144,8.480160906377275,2.38981054548706,2.0834624879954307,0.621481301371218,0.1408538796978977,1.0234230967501845,0.43660284119602,0.3772614208637355,0.8175190313020043,1.0343394018448864,15.736709739412058,65,0.5301,0.6975,0.0276,1.3424,0.8916,24,901,28-31,-0.1965,-0.371,0.1577,0.044,1.15,39,441,28-31,0.64358247864595,-0.3787152399269263,0.20313,0.1823029951013081,above,below,average,1.184,-0.359,6.825,0.825
1642272,Jared McCain,OKC,G,Rotation,22,54,20.95951277774209,9.85532981833788,2.4255237556432605,2.162982100459702,0.6718715946905226,0.1496980226668918,1.1958514831164864,0.4383703137308751,0.3725930498124685,0.8233352925863736,1.57602421535964,17.2792888447551,65,-0.0609,0.0249,-0.2397,-0.2131,0.9373,6,907,21-23,0.519,0.5276,0.1139,1.0056,1.15,10,799,21-23,-0.4686798812521819,0.6454762575637825,0.200055,0.1741815979851136,below,above,average,-0.136,0.948,6.812,0.812
201950,Jrue Holiday,POR,G,Starter,35,59,31.093285550513144,14.50719224547389,4.33046606118023,5.111943231695834,1.0562019938396576,0.3303331412818232,2.0967772589802287,0.4518309912148943,0.3767912989079934,0.848390025022513,2.240166384042612,29.43449451281813,68,0.2017,0.4086,0.0832,-0.1741,0.75,51,2897,32+,0.1973,0.3921,0.0155,-0.3449,0.9602,31,933,32+,0.0255334786619456,0.184983728223795,0.19972,0.1732968278927802,average,average,average,0.45,0.361,6.811,0.811
1642868,Carter Bryant,SAS,F,Bench,20,62,11.420365362438954,4.155154666121796,2.448034682241956,0.6493880379092862,0.2984593809631185,0.3348318677907272,0.5191925831190596,0.4342278578714078,0.3312204337566785,0.6934864558585282,0.785571941047714,9.447559504818551,58,-0.4644,-0.2761,-0.9598,0.1557,1.15,3,534,21-23,1.0093,1.5359,-0.1162,-0.0898,1.15,6,106,21-23,-1.1425910615335249,1.3823369657734534,0.198765,0.3090470407221934,below,elite,average,-1.037,1.844,6.807,0.807
1631288,Jamal Cain,ORL,F,Bench,27,35,12.578498449198449,4.68742667271723,2.3418833533429764,0.6452426395491723,0.4209887708018252,0.2291600869164882,0.5221612264711138,0.4522767520891165,0.3412285287970065,0.7348508812545601,1.102307732067707,9.893836002736386,55,-0.0781,0.4475,-0.8032,-1.7323,0.9391,12,637,24-27,0.5221,0.5803,0.2252,0.3827,1.15,20,98,24-27,-0.4080377485256508,0.7027406065038231,0.19199,0.2909125218755704,below,above,average,-0.174,0.954,6.78,0.78
1629013,Landry Shamet,NYK,G,Rotation,29,53,20.333497801516085,8.19056494946279,1.951070713397188,1.6895978175543784,0.6601402232532247,0.1657790351656207,0.8190975647075653,0.4372751012469772,0.3773621778071243,0.7720421395664768,1.2959742269105865,14.724906742419956,63,0.5837,0.7552,0.0276,1.4571,0.9071,24,901,28-31,-0.2911,-0.2172,0.1577,-1.7013,1.15,35,441,28-31,0.7444577112864573,-0.5141289585329656,0.19004,0.1477309338814749,above,below,average,1.304,-0.532,6.772,0.772
1628379,Luke Kennard,LAL,G,Rotation,29,65,22.378417213557285,8.904419479854969,2.5574428806408243,2.681954115509569,0.7344131642862913,0.1285920491326921,1.069296103492695,0.4678391649689284,0.42472510450008,0.8530782652951232,1.2152179241881116,17.516001646652565,63,0.2795,0.8261,0.0276,-2.7854,1.0533,27,901,28-31,0.0781,0.0438,0.1577,-0.0565,1.15,39,441,28-31,0.1719531260393986,0.0143567170415553,0.18887,0.1446408413201913,average,average,average,0.624,0.143,6.767,0.767
1628370,Malik Monk,SAC,G,Rotation,28,61,24.29536355633009,12.244050401871938,2.6324873671913167,3.5487741936616564,0.7475861911280055,0.3697680130791337,1.6097964438617418,0.4370296529244775,0.362547295656786,0.844659241645358,1.9953162798521276,22.46846270175368,65,0.3854,0.6853,0.0276,-0.9035,1.0646,27,901,28-31,-0.0521,-0.0539,0.1577,-0.6027,1.15,41,441,28-31,0.3712569905287593,-0.1720160753739447,0.188525,0.1437296601803255,above,average,average,0.861,-0.095,6.766,0.766
1628401,Derrick White,BOS,G,Starter,31,73,33.315140934712325,16.148848070722842,4.142027798979967,5.030412310405478,1.1029640066547517,0.8482093358232927,1.844137262252796,0.4280754847167112,0.3600460738957897,0.8599863181576145,2.7795484409949367,32.67428266028836,69,0.2537,0.7106,0.173,-1.6681,0.75,27,4542,28-31,0.1074,0.7313,-0.0817,-3.1214,1.0521,22,1495,28-31,0.1233975103281095,0.0562977525083306,0.187865,0.141986531043191,average,average,average,0.567,0.196,6.763,0.763
1626171,Bobby Portis,MIL,F,Rotation,31,62,23.363271082002623,11.367865118387565,5.960436023170829,1.6100220932342626,0.6625370684073011,0.3532976228473741,1.0427980215361945,0.4772702845636721,0.4089415631231847,0.7626159250084098,1.3469082340000982,22.94012753827179,71,0.5949,0.629,0.0276,1.5012,1.0513,33,901,28-31,-0.316,-1.2298,0.0602,4.4505,1.15,39,343,28-31,0.8716784814880676,-0.46632694009691,0.184995,0.2721891330442601,above,below,average,1.329,-0.577,6.752,0.752
